Date,Open,High,Low,Close,Adj Close,Volume
2017-02-10,141000.000000,141500.000000,139000.000000,141000.000000,123810.796875,330000
2017-02-13,141500.000000,141500.000000,139000.000000,139500.000000,122493.640625,320997
2017-02-14,140000.000000,140500.000000,139500.000000,140000.000000,122932.687500,295126
2017-02-15,141500.000000,146500.000000,141500.000000,145500.000000,127762.210938,682399
2017-02-16,146500.000000,151500.000000,146500.000000,150500.000000,132152.640625,991329
2017-02-17,149500.000000,151000.000000,148000.000000,150500.000000,132152.640625,484244
2017-02-20,149500.000000,151000.000000,149500.000000,150000.000000,131713.593750,239916
2017-02-21,150000.000000,151500.000000,149000.000000,151000.000000,132591.687500,324845
2017-02-22,150000.000000,151000.000000,147000.000000,149500.000000,131274.531250,423978
2017-02-23,150500.000000,150500.000000,145000.000000,146000.000000,128201.242188,790326
2017-02-24,147000.000000,148500.000000,146500.000000,148000.000000,129957.414063,248236
2017-02-27,148500.000000,149000.000000,146500.000000,148500.000000,130396.460938,183801
2017-02-28,148500.000000,150000.000000,146500.000000,149500.000000,131274.531250,476960
2017-03-02,149000.000000,150500.000000,148500.000000,148500.000000,130396.460938,660227
2017-03-03,147000.000000,148000.000000,141000.000000,142000.000000,124688.859375,774281
2017-03-06,141500.000000,145000.000000,140000.000000,145000.000000,127323.132813,568168
2017-03-07,143000.000000,146000.000000,143000.000000,144000.000000,126445.031250,361237
2017-03-08,144000.000000,144500.000000,141500.000000,144500.000000,126884.093750,430524
2017-03-09,144500.000000,145500.000000,143500.000000,145000.000000,127323.132813,516356
2017-03-10,145000.000000,146500.000000,143500.000000,146000.000000,128201.242188,418788
2017-03-13,145500.000000,147000.000000,145000.000000,146000.000000,128201.242188,346033
2017-03-14,147000.000000,149500.000000,146500.000000,149000.000000,130835.507813,402984
2017-03-15,148500.000000,149500.000000,147500.000000,149500.000000,131274.531250,415972
2017-03-16,151500.000000,152500.000000,149000.000000,151500.000000,133030.734375,511511
2017-03-17,152500.000000,152500.000000,150000.000000,151500.000000,133030.734375,384871
2017-03-20,152500.000000,157000.000000,151500.000000,156500.000000,137421.187500,753898
2017-03-21,158000.000000,171000.000000,157500.000000,170000.000000,149275.437500,2100147
2017-03-22,167500.000000,170500.000000,165500.000000,170000.000000,149275.437500,1095061
2017-03-23,168500.000000,169000.000000,165000.000000,165000.000000,144884.968750,786599
2017-03-24,164000.000000,167000.000000,162000.000000,164000.000000,144006.859375,619369
2017-03-27,162000.000000,163000.000000,159000.000000,162000.000000,142250.687500,556569
2017-03-28,162000.000000,163000.000000,158500.000000,160000.000000,140494.500000,528384
2017-03-29,159500.000000,160500.000000,155500.000000,156000.000000,136982.125000,594310
2017-03-30,156500.000000,160000.000000,156500.000000,158500.000000,139177.375000,541928
2017-03-31,159500.000000,160500.000000,156000.000000,157500.000000,138299.281250,518427
2017-04-03,156500.000000,157000.000000,153000.000000,156500.000000,137421.187500,568863
2017-04-04,154000.000000,155000.000000,150000.000000,152000.000000,133469.796875,693275
2017-04-05,152500.000000,152500.000000,147000.000000,150000.000000,131713.593750,738030
2017-04-06,149500.000000,150000.000000,147500.000000,148000.000000,129957.414063,543682
2017-04-07,148000.000000,149500.000000,144000.000000,144500.000000,126884.093750,814773
2017-04-10,145000.000000,147500.000000,144500.000000,146000.000000,128201.242188,372373
2017-04-11,145000.000000,145000.000000,142500.000000,142500.000000,125127.906250,460813
2017-04-12,143000.000000,144500.000000,141500.000000,141500.000000,124249.828125,467523
2017-04-13,143000.000000,144500.000000,141000.000000,142500.000000,125127.906250,537212
2017-04-14,141500.000000,143000.000000,141000.000000,142500.000000,125127.906250,235481
2017-04-17,142500.000000,144000.000000,141000.000000,144000.000000,126445.031250,354807
2017-04-18,144500.000000,144500.000000,141000.000000,141000.000000,123810.796875,512212
2017-04-19,140000.000000,140500.000000,136500.000000,137000.000000,120298.406250,1028582
2017-04-20,137000.000000,142000.000000,137000.000000,141500.000000,124249.828125,837678
2017-04-21,142000.000000,143000.000000,141000.000000,141500.000000,124249.828125,520179
2017-04-24,141000.000000,141500.000000,139500.000000,141500.000000,124249.828125,474698
2017-04-25,142500.000000,146500.000000,142000.000000,144500.000000,126884.093750,670239
2017-04-26,145000.000000,152000.000000,144500.000000,151000.000000,132591.687500,1288277
2017-04-27,150000.000000,151000.000000,146500.000000,147000.000000,129079.328125,747891
2017-04-28,144000.000000,146000.000000,142500.000000,144000.000000,126445.031250,686242
2017-05-02,143000.000000,152000.000000,143000.000000,151000.000000,132591.687500,883476
2017-05-04,150500.000000,153000.000000,149500.000000,152000.000000,133469.796875,559335
2017-05-08,152000.000000,158000.000000,150500.000000,158000.000000,138738.312500,754482
2017-05-10,157000.000000,160500.000000,155500.000000,156500.000000,137421.187500,902973
2017-05-11,159000.000000,159000.000000,156500.000000,157500.000000,138299.281250,683676
2017-05-12,156000.000000,157000.000000,153500.000000,155000.000000,136104.046875,546718
2017-05-15,153000.000000,156000.000000,152000.000000,154000.000000,135225.953125,320821
2017-05-16,155000.000000,158000.000000,154500.000000,157500.000000,138299.281250,479777
2017-05-17,156000.000000,159000.000000,155000.000000,158500.000000,139177.375000,344159
2017-05-18,158000.000000,166500.000000,157500.000000,165000.000000,144884.968750,1274106
2017-05-19,167000.000000,171000.000000,160000.000000,170000.000000,149275.437500,1889722
2017-05-22,169000.000000,171000.000000,167000.000000,170000.000000,149275.437500,679426
2017-05-23,170000.000000,173000.000000,169000.000000,170000.000000,149275.437500,649405
2017-05-24,168500.000000,170000.000000,163500.000000,164000.000000,144006.859375,876331
2017-05-25,164500.000000,167000.000000,163500.000000,165000.000000,144884.968750,627476
2017-05-26,165500.000000,166500.000000,163000.000000,163500.000000,143567.812500,487868
2017-05-29,163000.000000,165000.000000,161500.000000,162000.000000,142250.687500,405130
